Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Orders by Year,Orders by Month,Orders by Day,Profitability,Original Price,Orginal Price per product,Sales without discount,Sales without Discount,Discount percentage for one product,Price per product after Discount,Loss per product after discount,Total Loss after Quantity discount
9122,CA-2017-122007,18-03-2017,20-03-2017,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.3494,0.29,2017,3,18,0.29,90.86,12.98,90.86,90.86,0,12.98,0,0
9123,CA-2017-162250,24-11-2017,24-11-2017,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501,0.45,2017,11,24,0.45,7.78,7.78,7.78,7.78,0,7.78,0,0
9124,US-2016-158288,26-11-2016,28-11-2016,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,78.759,9,0.7,-57.7566,-0.733333333,2016,11,26,-0.733333333,262.53,29.17,23.6277,262.53,0.077777778,8.751,20.419,183.771
9125,CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,-0.4,2016,8,18,-0.4,23.88,7.96,3.8208,23.88,0.2,3.184,4.776,14.328
9126,CA-2016-128916,18-08-2016,20-08-2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,5.344,4,0.6,-2.1376,-0.4,2016,8,18,-0.4,13.36,3.34,2.1376,13.36,0.15,1.336,2.004,8.016
9127,CA-2015-157028,28-11-2015,03-12-2015,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2,0,3.4776,0.42,2015,11,28,0.42,8.28,4.14,8.28,8.28,0,4.14,0,0
9128,CA-2017-112473,25-05-2017,01-06-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,-11.2806,-0.225,2017,5,25,-0.225,62.67,20.89,40.1088,62.67,0.066666667,16.712,4.178,12.534
9129,US-2017-147655,04-09-2017,05-09-2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7,0.7,-58.716,-0.666666667,2017,9,4,-0.666666667,293.58,41.94,26.4222,293.58,0.1,12.582,29.358,205.506
9130,CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176,-0.8,2016,3,24,-0.8,602.94,200.98,150.735,602.94,0.166666667,100.49,100.49,301.47
9131,CA-2016-130911,24-03-2016,26-03-2016,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324,0.0875,2016,3,24,0.0875,23.32,11.66,14.9248,23.32,0.1,9.328,2.332,4.664
9132,CA-2017-100055,28-05-2017,01-06-2017,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.8856,0.36,2017,5,28,0.36,27.46,13.73,27.46,27.46,0,13.73,0,0
9133,CA-2017-100055,28-05-2017,01-06-2017,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,0,36.2877,0.29,2017,5,28,0.29,125.13,41.71,125.13,125.13,0,41.71,0,0
9134,CA-2015-157805,31-08-2015,04-09-2015,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,555.96,5,0.2,41.697,0.075,2015,8,31,0.075,694.95,138.99,444.768,694.95,0.04,111.192,27.798,138.99
9135,CA-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,-0.175,2016,4,12,-0.175,161.94,53.98,103.6416,161.94,0.066666667,43.184,10.796,32.388
9136,CA-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,1,0.2,-5.1984,-0.1,2016,4,12,-0.1,64.98,64.98,41.5872,64.98,0.2,51.984,12.996,12.996
9137,CA-2016-124254,12-04-2016,17-04-2016,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Wilson,North Carolina,27893,South,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.4668,0.3375,2016,4,12,0.3375,12.84,4.28,8.2176,12.84,0.066666667,3.424,0.856,2.568
9138,CA-2014-123400,02-02-2014,09-02-2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,-12.224,-0.666666667,2014,2,2,-0.666666667,61.12,30.56,5.5008,61.12,0.35,9.168,21.392,42.784
9139,CA-2014-123400,02-02-2014,09-02-2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,0.075,2014,2,2,0.075,226.2,45.24,144.768,226.2,0.04,36.192,9.048,45.24
9140,CA-2014-106971,02-09-2014,08-09-2014,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.944,7,0.2,95.1888,0.2,2014,9,2,0.2,594.93,84.99,380.7552,594.93,0.028571429,67.992,16.998,118.986
9141,CA-2017-123029,30-09-2017,02-10-2017,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0,47.994,0.3,2017,9,30,0.3,159.98,79.99,159.98,159.98,0,79.99,0,0
9142,CA-2016-139409,05-09-2016,07-09-2016,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208,0.28,2016,9,5,0.28,43.6,10.9,43.6,43.6,0,10.9,0,0
9143,US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,2,0.2,3.0044,0.3625,2017,5,20,0.3625,10.36,5.18,6.6304,10.36,0.1,4.144,1.036,2.072
9144,US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,9,0.2,70.1955,0.0625,2017,5,20,0.0625,1403.91,155.99,898.5024,1403.91,0.022222222,124.792,31.198,280.782
9145,US-2017-166688,20-05-2017,26-05-2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0,18.821,0.29,2017,5,20,0.29,64.9,12.98,64.9,64.9,0,12.98,0,0
9146,CA-2015-126970,20-09-2015,24-09-2015,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.808,3,0.8,-4.4928,-1.6,2015,9,20,-1.6,14.04,4.68,0.5616,14.04,0.266666667,0.936,3.744,11.232
9147,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.9914,0.43,2016,1,23,0.43,99.98,49.99,99.98,99.98,0,49.99,0,0
9148,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,8.04,6,0,2.7336,0.34,2016,1,23,0.34,8.04,1.34,8.04,8.04,0,1.34,0,0
9149,US-2016-165505,23-01-2016,27-01-2016,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,5408,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,1564.29,13,0,406.7154,0.26,2016,1,23,0.26,1564.29,120.33,1564.29,1564.29,0,120.33,0,0
9150,US-2014-157070,01-06-2014,06-06-2014,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4,0,66.5088,0.48,2014,6,1,0.48,138.56,34.64,138.56,138.56,0,34.64,0,0
9151,US-2014-157070,01-06-2014,06-06-2014,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376,0.188888889,2014,6,1,0.188888889,72.8,14.56,58.968,72.8,0.02,13.104,1.456,7.28
9152,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686,0.1625,2015,9,24,0.1625,18.22,9.11,11.6608,18.22,0.1,7.288,1.822,3.644
9153,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,23.2,2,0.2,1.45,0.0625,2015,9,24,0.0625,29,14.5,18.56,29,0.1,11.6,2.9,5.8
9154,US-2015-106873,24-09-2015,29-09-2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,85323,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,16.464,7,0.2,1.8522,0.1125,2015,9,24,0.1125,20.58,2.94,13.1712,20.58,0.028571429,2.352,0.588,4.116
9155,CA-2016-132990,01-08-2016,03-08-2016,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,2,0.2,3.1382,0.1625,2016,8,1,0.1625,24.14,12.07,15.4496,24.14,0.1,9.656,2.414,4.828
9156,CA-2014-102645,23-01-2014,28-01-2014,Standard Class,IM-15055,Ionia McGrath,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384,0.48,2014,1,23,0.48,40.08,6.68,40.08,40.08,0,6.68,0,0
9157,CA-2014-134215,04-08-2014,08-08-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0,27.5292,0.27,2014,8,4,0.27,101.96,50.98,101.96,101.96,0,50.98,0,0
9158,CA-2014-134215,04-08-2014,08-08-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0,124.6752,0.48,2014,8,4,0.48,259.74,19.98,259.74,259.74,0,19.98,0,0
9159,CA-2014-134215,04-08-2014,08-08-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9,0,104.7222,0.41,2014,8,4,0.41,255.42,28.38,255.42,255.42,0,28.38,0,0
9160,CA-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,3,0.7,-3.0366,-0.7,2016,8,9,-0.7,14.46,4.82,1.3014,14.46,0.233333333,1.446,3.374,10.122
9161,CA-2016-118934,09-08-2016,14-08-2016,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,5,0.7,-7.92,-0.666666667,2016,8,9,-0.666666667,39.6,7.92,3.564,39.6,0.14,2.376,5.544,27.72
9162,CA-2016-160108,08-12-2016,12-12-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,0,32.4688,0.08,2016,12,8,0.08,405.86,57.98,405.86,405.86,0,57.98,0,0
9163,CA-2016-160108,08-12-2016,12-12-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0,176.8026,0.26,2016,12,8,0.26,680.01,226.67,680.01,680.01,0,226.67,0,0
9164,CA-2015-164007,08-06-2015,12-06-2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425,0.3125,2015,6,8,0.3125,2.97,0.99,1.9008,2.97,0.066666667,0.792,0.198,0.594
9165,CA-2015-164007,08-06-2015,12-06-2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,2,0.8,-393.602,-2.75,2015,6,8,-2.75,715.64,357.82,28.6256,715.64,0.4,71.564,286.256,572.512
9166,CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4,0.2,503.64,0.1125,2016,6,24,0.1125,5596,1399,3581.44,5596,0.05,1119.2,279.8,1119.2
9167,CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0,50.328,0.48,2016,6,24,0.48,104.85,104.85,104.85,104.85,0,104.85,0,0
9168,CA-2016-100300,24-06-2016,26-06-2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,92037,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432,0.3,2016,6,24,0.3,241.44,80.48,241.44,241.44,0,80.48,0,0
9169,CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,319.76,14,0,147.0896,0.46,2016,3,15,0.46,319.76,22.84,319.76,319.76,0,22.84,0,0
9170,CA-2016-140571,15-03-2016,19-03-2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Jackson,Mississippi,39212,South,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0,21.0128,0.46,2016,3,15,0.46,45.68,22.84,45.68,45.68,0,22.84,0,0
9171,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0,1.598,0.05,2016,12,1,0.05,31.96,15.98,31.96,31.96,0,15.98,0,0
9172,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,1,0,22.992,0.48,2016,12,1,0.48,47.9,47.9,47.9,47.9,0,47.9,0,0
9173,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0,222.588,0.2,2016,12,1,0.2,1112.94,370.98,1112.94,1112.94,0,370.98,0,0
9174,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0,11.2308,0.49,2016,12,1,0.49,22.92,7.64,22.92,22.92,0,7.64,0,0
9175,CA-2017-119424,12-06-2017,14-06-2017,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,0.125,2017,6,12,0.125,89.97,29.99,57.5808,89.97,0.066666667,23.992,5.998,17.994
9176,CA-2017-119424,12-06-2017,14-06-2017,Second Class,SB-20185,Sarah Brown,Consumer,United States,Kent,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312,0.48,2017,6,12,0.48,19.44,6.48,19.44,19.44,0,6.48,0,0
9177,CA-2016-118178,19-03-2016,24-03-2016,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,37211,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724,-0.666666667,2016,3,19,-0.666666667,103.62,34.54,9.3258,103.62,0.233333333,10.362,24.178,72.534
9178,CA-2016-166618,14-11-2016,18-11-2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0,3.9144,0.28,2016,11,14,0.28,13.98,6.99,13.98,13.98,0,6.99,0,0
9179,CA-2016-166618,14-11-2016,18-11-2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0,6.149,0.26,2016,11,14,0.26,23.65,23.65,23.65,23.65,0,23.65,0,0
9180,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425,0.0625,2017,8,7,0.0625,884.85,294.95,566.304,884.85,0.066666667,235.96,58.99,176.97
9181,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,0.35,2017,8,7,0.35,14.94,4.98,9.5616,14.94,0.066666667,3.984,0.996,2.988
9182,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,0.2,11.673,0.375,2017,8,7,0.375,38.91,12.97,24.9024,38.91,0.066666667,10.376,2.594,7.782
9183,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0,7.8064,0.14,2017,8,7,0.14,55.76,13.94,55.76,55.76,0,13.94,0,0
9184,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432,0.47,2017,8,7,0.47,24.56,12.28,24.56,24.56,0,12.28,0,0
9185,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525,0.3,2017,8,7,0.3,51.75,51.75,51.75,51.75,0,51.75,0,0
9186,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898,0.125,2017,8,7,0.125,258.98,258.98,165.7472,258.98,0.2,207.184,51.796,51.796
9187,CA-2017-156776,07-08-2017,11-08-2017,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,412.468,0.28,2017,8,7,0.28,1473.1,294.62,1473.1,1473.1,0,294.62,0,0
9188,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,3.488,2,0.2,-0.6976,-0.2,2015,8,21,-0.2,4.36,2.18,2.7904,4.36,0.1,1.744,0.436,0.872
9189,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,4,0.2,3.8024,0.175,2015,8,21,0.175,27.16,6.79,17.3824,27.16,0.05,5.432,1.358,5.432
9190,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,6,0.2,-165.768,-0.25,2015,8,21,-0.25,828.84,138.14,530.4576,828.84,0.033333333,110.512,27.628,165.768
9191,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2,0.7,-82.99,-0.833333333,2015,8,21,-0.833333333,331.96,165.98,29.8764,331.96,0.35,49.794,116.186,232.372
9192,US-2015-130512,21-08-2015,25-08-2015,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.568,2,0.2,15.49,0.3125,2015,8,21,0.3125,61.96,30.98,39.6544,61.96,0.1,24.784,6.196,12.392
9193,CA-2015-141810,02-11-2015,07-11-2015,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952,-1.6,2015,11,2,-1.6,146.86,20.98,5.8744,146.86,0.114285714,4.196,16.784,117.488
9194,CA-2015-141810,02-11-2015,07-11-2015,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792,0.1125,2015,11,2,0.1125,430.88,215.44,275.7632,430.88,0.1,172.352,43.088,86.176
9195,CA-2014-146843,30-11-2014,06-12-2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994,0.075,2014,11,30,0.075,59.99,8.57,38.3936,59.99,0.028571429,6.856,1.714,11.998
9196,CA-2014-146843,30-11-2014,06-12-2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,85323,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614,-0.1625,2014,11,30,-0.1625,127.8,31.95,81.792,127.8,0.05,25.56,6.39,25.56
9197,CA-2014-103310,10-05-2014,15-05-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0,19.1808,0.48,2014,5,10,0.48,39.96,19.98,39.96,39.96,0,19.98,0,0
9198,CA-2014-103310,10-05-2014,15-05-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,125.3,0.0875,2014,5,10,0.0875,1790,358,1145.6,1790,0.04,286.4,71.6,358
9199,CA-2014-103310,10-05-2014,15-05-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0,11.0808,0.27,2014,5,10,0.27,41.04,6.84,41.04,41.04,0,6.84,0,0
9200,CA-2014-103310,10-05-2014,15-05-2014,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784,1,0.2,32.098,0.125,2014,5,10,0.125,320.98,320.98,205.4272,320.98,0.2,256.784,64.196,64.196
9201,CA-2016-152688,17-10-2016,20-10-2016,First Class,NR-18550,Nick Radford,Consumer,United States,Perth Amboy,New Jersey,8861,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,1,0,12.098,0.1,2016,10,17,0.1,120.98,120.98,120.98,120.98,0,120.98,0,0
